itemId,sourceFile,contentBankKey,routeKey,moduleKey,categoryId,taskType,answerMode,responseSurface,status,reviewOnly,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,v02ApplyGateStatus,productionFlag,quarantineFlag,sourceRowId,targetFamily,reviewGroup,targetId,variantFamilyId,supportPolicy,evidenceType,sourceCleanupBatch,feedbackCleanupBatch,missingMetadataFields,metadataRiskLevel,recommendedManifestAction
v080149_cat15_contrast_cat15_cs_005,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-005,CAT15-contrast-cat15_cs_005,CAT15-contrast-cat15_cs_005,CAT15-cat15_cs_005,CAT15-contrast-cat15_cs_005,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_006,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-006,CAT15-contrast-cat15_cs_006,CAT15-contrast-cat15_cs_006,CAT15-cat15_cs_006,CAT15-contrast-cat15_cs_006,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_007,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-007,CAT15-contrast-cat15_cs_007,CAT15-contrast-cat15_cs_007,CAT15-cat15_cs_007,CAT15-contrast-cat15_cs_007,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_008,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-008,CAT15-contrast-cat15_cs_008,CAT15-contrast-cat15_cs_008,CAT15-cat15_cs_008,CAT15-contrast-cat15_cs_008,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_009,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-009,CAT15-contrast-cat15_cs_009,CAT15-contrast-cat15_cs_009,CAT15-cat15_cs_009,CAT15-contrast-cat15_cs_009,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_010,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-010,CAT15-contrast-cat15_cs_010,CAT15-contrast-cat15_cs_010,CAT15-cat15_cs_010,CAT15-contrast-cat15_cs_010,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_011,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-011,CAT15-contrast-cat15_cs_011,CAT15-contrast-cat15_cs_011,CAT15-cat15_cs_011,CAT15-contrast-cat15_cs_011,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_012,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-012,CAT15-contrast-cat15_cs_012,CAT15-contrast-cat15_cs_012,CAT15-cat15_cs_012,CAT15-contrast-cat15_cs_012,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_013,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-013,CAT15-contrast-cat15_cs_013,CAT15-contrast-cat15_cs_013,CAT15-cat15_cs_013,CAT15-contrast-cat15_cs_013,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_014,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-014,CAT15-contrast-cat15_cs_014,CAT15-contrast-cat15_cs_014,CAT15-cat15_cs_014,CAT15-contrast-cat15_cs_014,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_015,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-015,CAT15-contrast-cat15_cs_015,CAT15-contrast-cat15_cs_015,CAT15-cat15_cs_015,CAT15-contrast-cat15_cs_015,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_016,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-016,CAT15-contrast-cat15_cs_016,CAT15-contrast-cat15_cs_016,CAT15-cat15_cs_016,CAT15-contrast-cat15_cs_016,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_017,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-017,CAT15-contrast-cat15_cs_017,CAT15-contrast-cat15_cs_017,CAT15-cat15_cs_017,CAT15-contrast-cat15_cs_017,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_018,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-018,CAT15-contrast-cat15_cs_018,CAT15-contrast-cat15_cs_018,CAT15-cat15_cs_018,CAT15-contrast-cat15_cs_018,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_019,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-019,CAT15-contrast-cat15_cs_019,CAT15-contrast-cat15_cs_019,CAT15-cat15_cs_019,CAT15-contrast-cat15_cs_019,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_020,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-020,CAT15-contrast-cat15_cs_020,CAT15-contrast-cat15_cs_020,CAT15-cat15_cs_020,CAT15-contrast-cat15_cs_020,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_021,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-021,CAT15-contrast-cat15_cs_021,CAT15-contrast-cat15_cs_021,CAT15-cat15_cs_021,CAT15-contrast-cat15_cs_021,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_022,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-022,CAT15-contrast-cat15_cs_022,CAT15-contrast-cat15_cs_022,CAT15-cat15_cs_022,CAT15-contrast-cat15_cs_022,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_023,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-023,CAT15-contrast-cat15_cs_023,CAT15-contrast-cat15_cs_023,CAT15-cat15_cs_023,CAT15-contrast-cat15_cs_023,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_024,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-024,CAT15-contrast-cat15_cs_024,CAT15-contrast-cat15_cs_024,CAT15-cat15_cs_024,CAT15-contrast-cat15_cs_024,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_025,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-025,CAT15-contrast-cat15_cs_025,CAT15-contrast-cat15_cs_025,CAT15-cat15_cs_025,CAT15-contrast-cat15_cs_025,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_026,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-026,CAT15-contrast-cat15_cs_026,CAT15-contrast-cat15_cs_026,CAT15-cat15_cs_026,CAT15-contrast-cat15_cs_026,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_027,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-027,CAT15-contrast-cat15_cs_027,CAT15-contrast-cat15_cs_027,CAT15-cat15_cs_027,CAT15-contrast-cat15_cs_027,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_028,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-028,CAT15-contrast-cat15_cs_028,CAT15-contrast-cat15_cs_028,CAT15-cat15_cs_028,CAT15-contrast-cat15_cs_028,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_029,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-029,CAT15-contrast-cat15_cs_029,CAT15-contrast-cat15_cs_029,CAT15-cat15_cs_029,CAT15-contrast-cat15_cs_029,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_030,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-030,CAT15-contrast-cat15_cs_030,CAT15-contrast-cat15_cs_030,CAT15-cat15_cs_030,CAT15-contrast-cat15_cs_030,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_031,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-031,CAT15-contrast-cat15_cs_031,CAT15-contrast-cat15_cs_031,CAT15-cat15_cs_031,CAT15-contrast-cat15_cs_031,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_032,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-032,CAT15-contrast-cat15_cs_032,CAT15-contrast-cat15_cs_032,CAT15-cat15_cs_032,CAT15-contrast-cat15_cs_032,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_033,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-033,CAT15-contrast-cat15_cs_033,CAT15-contrast-cat15_cs_033,CAT15-cat15_cs_033,CAT15-contrast-cat15_cs_033,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_034,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-034,CAT15-contrast-cat15_cs_034,CAT15-contrast-cat15_cs_034,CAT15-cat15_cs_034,CAT15-contrast-cat15_cs_034,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_035,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-035,CAT15-contrast-cat15_cs_035,CAT15-contrast-cat15_cs_035,CAT15-cat15_cs_035,CAT15-contrast-cat15_cs_035,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_036,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-036,CAT15-contrast-cat15_cs_036,CAT15-contrast-cat15_cs_036,CAT15-cat15_cs_036,CAT15-contrast-cat15_cs_036,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_037,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,,,,true,replaced_v0_85_6a_2,false,false,cat15-cs-037,CAT15-contrast-cat15_cs_037,CAT15-contrast-cat15_cs_037,CAT15-cat15_cs_037,CAT15-contrast-cat15_cs_037,visible,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_038,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-038,CAT15-contrast-cat15_cs_038,CAT15-contrast-cat15_cs_038,CAT15-cat15_cs_038,CAT15-contrast-cat15_cs_038,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_contrast_cat15_cs_039,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,multiple_choice,selected_choice_value,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-cs-039,CAT15-contrast-cat15_cs_039,CAT15-contrast-cat15_cs_039,CAT15-cat15_cs_039,CAT15-contrast-cat15_cs_039,after_answer,auto_core,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_001,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-001,CAT15-practice_family-cat15_pf_001,rg-cat15-temporal_preposition,CAT15-cat15_pf_001,CAT15-practice_family-cat15_pf_001,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_002,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-002,CAT15-practice_family-cat15_pf_002,rg-cat15-temporal_preposition,CAT15-cat15_pf_002,CAT15-practice_family-cat15_pf_002,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_003,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-003,CAT15-practice_family-cat15_pf_003,rg-cat15-temporal_preposition,CAT15-cat15_pf_003,CAT15-practice_family-cat15_pf_003,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_004,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-004,CAT15-practice_family-cat15_pf_004,rg-cat15-temporal_preposition,CAT15-cat15_pf_004,CAT15-practice_family-cat15_pf_004,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_005,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-005,CAT15-practice_family-cat15_pf_005,rg-cat15-temporal_preposition,CAT15-cat15_pf_005,CAT15-practice_family-cat15_pf_005,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_006,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-006,CAT15-practice_family-cat15_pf_006,rg-cat15-temporal_preposition,CAT15-cat15_pf_006,CAT15-practice_family-cat15_pf_006,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_007,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-007,CAT15-practice_family-cat15_pf_007,rg-cat15-temporal_preposition,CAT15-cat15_pf_007,CAT15-practice_family-cat15_pf_007,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_008,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-008,CAT15-practice_family-cat15_pf_008,rg-cat15-temporal_frame,CAT15-cat15_pf_008,CAT15-practice_family-cat15_pf_008,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_009,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-009,CAT15-practice_family-cat15_pf_009,rg-cat15-temporal_preposition,CAT15-cat15_pf_009,CAT15-practice_family-cat15_pf_009,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_010,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-010,CAT15-practice_family-cat15_pf_010,rg-cat15-temporal_preposition,CAT15-cat15_pf_010,CAT15-practice_family-cat15_pf_010,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_011,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-011,CAT15-practice_family-cat15_pf_011,rg-cat15-temporal_preposition,CAT15-cat15_pf_011,CAT15-practice_family-cat15_pf_011,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_012,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-012,CAT15-practice_family-cat15_pf_012,rg-cat15-local_preposition,CAT15-cat15_pf_012,CAT15-practice_family-cat15_pf_012,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_013,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-013,CAT15-practice_family-cat15_pf_013,rg-cat15-local_preposition,CAT15-cat15_pf_013,CAT15-practice_family-cat15_pf_013,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_014,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-014,CAT15-practice_family-cat15_pf_014,rg-cat15-local_preposition,CAT15-cat15_pf_014,CAT15-practice_family-cat15_pf_014,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_015,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-015,CAT15-practice_family-cat15_pf_015,rg-cat15-local_preposition,CAT15-cat15_pf_015,CAT15-practice_family-cat15_pf_015,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_016,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-016,CAT15-practice_family-cat15_pf_016,rg-cat15-local_preposition,CAT15-cat15_pf_016,CAT15-practice_family-cat15_pf_016,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_017,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-017,CAT15-practice_family-cat15_pf_017,rg-cat15-home_phrase,CAT15-cat15_pf_017,CAT15-practice_family-cat15_pf_017,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_018,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-018,CAT15-practice_family-cat15_pf_018,rg-cat15-home_phrase,CAT15-cat15_pf_018,CAT15-practice_family-cat15_pf_018,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_019,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-019,CAT15-practice_family-cat15_pf_019,rg-cat15-origin_preposition,CAT15-cat15_pf_019,CAT15-practice_family-cat15_pf_019,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_020,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-020,CAT15-practice_family-cat15_pf_020,rg-cat15-origin_preposition,CAT15-cat15_pf_020,CAT15-practice_family-cat15_pf_020,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_021,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-021,CAT15-practice_family-cat15_pf_021,rg-cat15-local_preposition,CAT15-cat15_pf_021,CAT15-practice_family-cat15_pf_021,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_022,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-022,CAT15-practice_family-cat15_pf_022,rg-cat15-local_preposition,CAT15-cat15_pf_022,CAT15-practice_family-cat15_pf_022,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_023,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-023,CAT15-practice_family-cat15_pf_023,rg-cat15-local_preposition,CAT15-cat15_pf_023,CAT15-practice_family-cat15_pf_023,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_024,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-024,CAT15-practice_family-cat15_pf_024,rg-cat15-transport_place,CAT15-cat15_pf_024,CAT15-practice_family-cat15_pf_024,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_025,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-025,CAT15-practice_family-cat15_pf_025,rg-cat15-route_reference,CAT15-cat15_pf_025,CAT15-practice_family-cat15_pf_025,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_026,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-026,CAT15-practice_family-cat15_pf_026,rg-cat15-route_reference,CAT15-cat15_pf_026,CAT15-practice_family-cat15_pf_026,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_027,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-027,CAT15-practice_family-cat15_pf_027,rg-cat15-route_path,CAT15-cat15_pf_027,CAT15-practice_family-cat15_pf_027,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_028,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-028,CAT15-practice_family-cat15_pf_028,rg-cat15-route_path,CAT15-cat15_pf_028,CAT15-practice_family-cat15_pf_028,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_029,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-029,CAT15-practice_family-cat15_pf_029,rg-cat15-position_preposition,CAT15-cat15_pf_029,CAT15-practice_family-cat15_pf_029,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_030,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-030,CAT15-practice_family-cat15_pf_030,rg-cat15-position_preposition,CAT15-cat15_pf_030,CAT15-practice_family-cat15_pf_030,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_031,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-031,CAT15-practice_family-cat15_pf_031,rg-cat15-position_preposition,CAT15-cat15_pf_031,CAT15-practice_family-cat15_pf_031,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
v080149_cat15_practice_family_cat15_pf_032,content/b1-m15-time-place-movement.js,b1_m15,b1_m15,b1-15,CAT15,vocab_cloze,typed,,active,true,false,,false,quarantined_v0_85_6a_2,false,true,cat15-pf-032,CAT15-practice_family-cat15_pf_032,rg-cat15-position_preposition,CAT15-cat15_pf_032,CAT15-practice_family-cat15_pf_032,after_answer,needs_human_review,,,,low,MANIFEST_SAFE
